strategy_id,version,symbol,open_time,close_time,side,lots,entry_price,exit_price,commission,swap,profit,balance_after
day_trading/london_breakout_retest,v1,EURUSD.r,2018.10.31 11:30:00,2018.10.31 12:35:36,buy,0.42,1.13536,1.13418,-2.08,0.00,-51.64,9 942.27
day_trading/london_breakout_retest,v1,EURUSD.r,2018.11.02 09:45:00,2018.11.02 13:58:12,buy,0.44,1.14257,1.14481,-2.23,0.00,96.33,10 038.60
day_trading/london_breakout_retest,v1,EURUSD.r,2018.11.05 11:00:00,2018.11.05 16:43:04,sell,0.32,1.13814,1.13968,-1.61,0.00,-50.89,9 987.71
day_trading/london_breakout_retest,v1,EURUSD.r,2018.11.14 11:00:00,2018.11.14 13:24:40,sell,0.56,1.12825,1.12647,-2.82,0.00,96.86,10 084.57
day_trading/london_breakout_retest,v1,EURUSD.r,2018.11.19 11:30:00,2018.11.19 13:54:29,buy,0.73,1.14185,1.14324,-3.73,0.00,97.74,10 182.31
day_trading/london_breakout_retest,v1,EURUSD.r,2018.12.03 11:00:00,2018.12.03 11:20:36,buy,0.38,1.13692,1.13559,-1.97,0.00,-52.51,10 129.80
day_trading/london_breakout_retest,v1,EURUSD.r,2018.12.06 09:30:00,2018.12.06 11:25:40,sell,0.32,1.13280,1.13437,-1.62,0.00,-51.86,10 077.94
day_trading/london_breakout_retest,v1,EURUSD.r,2018.12.12 10:15:00,2018.12.12 10:50:41,sell,0.39,1.13197,1.13324,-1.97,0.00,-51.50,10 026.44
day_trading/london_breakout_retest,v1,EURUSD.r,2019.01.03 09:45:00,2019.01.03 09:51:38,buy,0.63,1.13729,1.13650,-3.07,0.00,-52.84,9 973.60
day_trading/london_breakout_retest,v1,EURUSD.r,2019.01.04 11:15:00,2019.01.04 12:00:20,buy,0.47,1.14128,1.14023,-2.32,0.00,-51.67,9 921.93
day_trading/london_breakout_retest,v1,EURUSD.r,2019.01.09 10:30:00,2019.01.09 10:48:39,buy,0.93,1.14639,1.14745,-4.66,0.00,93.92,10 015.85
day_trading/london_breakout_retest,v1,EURUSD.r,2019.01.10 11:00:00,2019.01.10 18:00:00,sell,0.21,1.15289,1.15227,-1.05,0.00,11.97,10 027.82
day_trading/london_breakout_retest,v1,EURUSD.r,2019.01.21 09:30:00,2019.01.21 10:31:30,buy,0.66,1.13845,1.13769,-3.31,0.00,-53.47,9 974.35
day_trading/london_breakout_retest,v1,EURUSD.r,2019.01.25 11:15:00,2019.01.25 15:33:17,buy,0.42,1.13291,1.13533,-2.09,0.00,99.55,10 073.90
day_trading/london_breakout_retest,v1,EURUSD.r,2019.01.28 09:45:00,2019.01.28 13:04:20,sell,0.47,1.14080,1.14186,-2.36,0.00,-52.18,10 021.72
day_trading/london_breakout_retest,v1,EURUSD.r,2019.01.29 10:15:00,2019.01.29 13:21:36,buy,0.53,1.14401,1.14307,-2.66,0.00,-52.48,9 969.24
day_trading/london_breakout_retest,v1,EURUSD.r,2019.02.07 10:00:00,2019.02.07 12:14:41,sell,0.56,1.13542,1.13365,-2.78,0.00,96.34,10 065.58
day_trading/london_breakout_retest,v1,EURUSD.r,2019.02.12 10:00:00,2019.02.12 10:27:05,buy,0.52,1.12853,1.12757,-2.58,0.00,-52.50,10 013.08
day_trading/london_breakout_retest,v1,EURUSD.r,2019.02.14 10:00:00,2019.02.14 10:04:17,buy,0.65,1.12863,1.12785,-3.24,0.00,-53.94,9 959.14
day_trading/london_breakout_retest,v1,EURUSD.r,2019.02.19 11:45:00,2019.02.19 13:17:30,buy,0.51,1.13082,1.12986,-2.54,0.00,-51.50,9 907.64
day_trading/london_breakout_retest,v1,EURUSD.r,2019.02.21 11:00:00,2019.02.21 11:02:41,buy,0.65,1.13558,1.13475,-3.23,0.00,-57.18,9 850.46
day_trading/london_breakout_retest,v1,EURUSD.r,2019.02.26 09:30:00,2019.02.26 11:41:04,sell,0.54,1.13522,1.13614,-2.71,0.00,-52.39,9 798.07
day_trading/london_breakout_retest,v1,EURUSD.r,2019.02.28 10:00:00,2019.02.28 12:07:38,buy,0.68,1.13816,1.13964,-3.40,0.00,97.24,9 895.31
day_trading/london_breakout_retest,v1,EURUSD.r,2019.03.06 13:00:00,2019.03.06 15:31:39,buy,0.76,1.13033,1.12967,-3.74,0.00,-53.90,9 841.41
day_trading/london_breakout_retest,v1,EURUSD.r,2019.03.07 13:00:00,2019.03.07 13:55:30,buy,0.63,1.13165,1.13088,-3.11,0.00,-51.62,9 789.79
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.01 12:00:00,2019.04.01 12:56:33,buy,0.65,1.12457,1.12382,-3.24,0.00,-51.99,9 737.80
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.02 11:30:00,2019.04.02 15:23:37,sell,0.76,1.12014,1.12078,-3.76,0.00,-52.40,9 685.40
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.08 12:00:00,2019.04.08 13:58:04,buy,0.83,1.12337,1.12453,-4.13,0.00,92.15,9 777.55
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.09 11:15:00,2019.04.09 18:00:00,buy,0.38,1.12718,1.12731,-1.90,0.00,3.04,9 780.59
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.11 11:15:00,2019.04.11 11:18:28,buy,1.04,1.12815,1.12768,-5.21,0.00,-54.09,9 726.50
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.15 11:00:00,2019.04.15 13:06:05,buy,0.81,1.13165,1.13105,-4.07,0.00,-52.67,9 673.83
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.16 10:45:00,2019.04.16 12:10:40,buy,0.56,1.13104,1.13019,-2.80,0.00,-50.40,9 623.43
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.19 11:15:00,2019.04.19 18:00:00,buy,0.84,1.12460,1.12462,-4.21,0.00,-2.53,9 620.90
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.22 11:30:00,2019.04.22 15:23:35,buy,1.14,1.12446,1.12530,-5.70,0.00,90.06,9 710.96
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.23 11:00:00,2019.04.23 11:14:37,sell,0.77,1.12453,1.12517,-3.83,0.00,-53.11,9 657.85
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.25 12:15:00,2019.04.25 14:36:27,sell,0.53,1.11420,1.11238,-2.60,0.00,93.86,9 751.71
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.26 10:45:00,2019.04.26 11:01:05,buy,0.77,1.11445,1.11382,-3.79,0.00,-52.30,9 699.41
day_trading/london_breakout_retest,v1,EURUSD.r,2019.04.29 11:30:00,2019.04.29 13:45:26,buy,0.69,1.11610,1.11540,-3.41,0.00,-51.71,9 647.70
day_trading/london_breakout_retest,v1,EURUSD.r,2019.05.08 13:00:00,2019.05.08 13:05:39,buy,0.73,1.12029,1.11962,-3.58,0.00,-52.49,9 595.21
day_trading/london_breakout_retest,v1,EURUSD.r,2019.05.13 11:15:00,2019.05.13 11:36:08,sell,1.26,1.12299,1.12337,-6.15,0.00,-54.03,9 541.18
day_trading/london_breakout_retest,v1,EURUSD.r,2019.05.17 13:45:00,2019.05.17 15:17:37,sell,0.75,1.11690,1.11753,-3.61,0.00,-50.86,9 490.32
day_trading/london_breakout_retest,v1,EURUSD.r,2019.05.30 11:45:00,2019.05.30 12:53:28,sell,1,1.11362,1.11413,-4.85,0.00,-55.85,9 434.47
day_trading/london_breakout_retest,v1,EURUSD.r,2019.06.11 11:15:00,2019.06.11 11:50:21,buy,0.5,1.13217,1.13124,-2.44,0.00,-48.94,9 385.53
day_trading/london_breakout_retest,v1,EURUSD.r,2019.06.21 11:00:00,2019.06.21 11:00:24,buy,0.55,1.13116,1.13031,-2.66,0.00,-49.41,9 336.12
day_trading/london_breakout_retest,v1,EURUSD.r,2019.06.26 11:15:00,2019.06.26 11:31:05,buy,0.79,1.13645,1.13585,-3.86,0.00,-51.26,9 284.86
day_trading/london_breakout_retest,v1,EURUSD.r,2019.07.01 11:00:00,2019.07.01 11:24:56,sell,0.53,1.13211,1.13304,-2.60,0.00,-51.89,9 232.97
day_trading/london_breakout_retest,v1,EURUSD.r,2019.07.02 12:00:00,2019.07.02 12:49:06,buy,0.8,1.12937,1.13066,-3.91,0.00,99.29,9 332.26
day_trading/london_breakout_retest,v1,EURUSD.r,2019.07.08 11:45:00,2019.07.08 12:19:52,buy,0.63,1.12337,1.12263,-3.08,0.00,-49.70,9 282.56
day_trading/london_breakout_retest,v1,EURUSD.r,2019.07.22 10:45:00,2019.07.22 14:44:29,buy,0.53,1.12188,1.12100,-2.61,0.00,-49.25,9 233.31
day_trading/london_breakout_retest,v1,EURUSD.r,2019.07.30 12:00:00,2019.07.30 12:03:37,buy,0.8,1.11470,1.11413,-3.86,0.00,-49.46,9 183.85
day_trading/london_breakout_retest,v1,EURUSD.r,2019.07.31 12:45:00,2019.07.31 15:16:40,sell,0.59,1.11446,1.11523,-2.85,0.00,-48.28,9 135.57
day_trading/london_breakout_retest,v1,EURUSD.r,2019.08.02 11:45:00,2019.08.02 13:09:57,buy,1.06,1.10978,1.10935,-5.04,0.00,-50.62,9 084.95
day_trading/london_breakout_retest,v1,EURUSD.r,2019.08.14 11:00:00,2019.08.14 14:07:59,buy,0.58,1.11802,1.11725,-2.75,0.00,-47.41,9 037.54
day_trading/london_breakout_retest,v1,EURUSD.r,2019.09.12 10:30:00,2019.09.12 14:45:08,buy,0.61,1.10183,1.10347,-2.94,0.00,97.10,9 134.64
day_trading/london_breakout_retest,v1,EURUSD.r,2019.09.25 11:45:01,2019.09.25 14:40:48,sell,0.72,1.09996,1.09870,-3.42,0.00,87.30,9 221.94
day_trading/london_breakout_retest,v1,EURUSD.r,2019.09.27 12:45:00,2019.09.27 15:41:06,buy,0.64,1.09259,1.09403,-3.03,0.00,89.13,9 311.07
day_trading/london_breakout_retest,v1,EURUSD.r,2019.10.07 11:00:00,2019.10.07 14:01:34,sell,0.57,1.09726,1.09807,-2.69,0.00,-48.86,9 262.21
day_trading/london_breakout_retest,v1,EURUSD.r,2019.10.11 13:00:00,2019.10.11 13:45:17,buy,0.59,1.10201,1.10357,-2.80,0.00,89.24,9 351.45
day_trading/london_breakout_retest,v1,EURUSD.r,2019.10.16 10:45:00,2019.10.16 12:02:52,buy,0.55,1.10366,1.10281,-2.59,0.00,-49.34,9 302.11
day_trading/london_breakout_retest,v1,EURUSD.r,2019.10.22 10:30:00,2019.10.22 15:15:32,sell,0.58,1.11446,1.11288,-2.79,0.00,88.85,9 390.96
day_trading/london_breakout_retest,v1,EURUSD.r,2019.10.23 13:45:00,2019.10.23 15:08:33,sell,0.49,1.11137,1.11232,-2.35,0.00,-48.90,9 342.06
day_trading/london_breakout_retest,v1,EURUSD.r,2019.10.28 10:30:02,2019.10.28 14:06:33,buy,0.66,1.10901,1.11041,-3.15,0.00,89.25,9 431.31
day_trading/london_breakout_retest,v1,EURUSD.r,2019.11.04 11:15:00,2019.11.04 18:00:00,sell,0.48,1.11618,1.11547,-2.32,0.00,31.76,9 463.07
day_trading/london_breakout_retest,v1,EURUSD.r,2019.11.08 12:45:00,2019.11.08 18:00:00,sell,0.43,1.10400,1.10216,-2.07,0.00,77.05,9 540.12
day_trading/london_breakout_retest,v1,EURUSD.r,2019.11.11 10:45:00,2019.11.11 11:37:39,buy,1.01,1.10236,1.10330,-4.85,0.00,90.09,9 630.21
day_trading/london_breakout_retest,v1,EURUSD.r,2019.11.12 11:45:00,2019.11.12 14:09:53,sell,0.59,1.10290,1.10128,-2.82,0.00,92.76,9 722.97
day_trading/london_breakout_retest,v1,EURUSD.r,2019.11.18 09:45:00,2019.11.18 09:56:15,buy,1.21,1.10621,1.10581,-5.77,0.00,-54.17,9 668.80
day_trading/london_breakout_retest,v1,EURUSD.r,2019.11.19 11:00:00,2019.11.19 11:26:01,buy,1.02,1.10704,1.10657,-4.86,0.00,-52.80,9 616.00
day_trading/london_breakout_retest,v1,EURUSD.r,2019.11.20 09:45:00,2019.11.20 10:49:08,sell,0.77,1.10693,1.10569,-3.67,0.00,91.81,9 707.81
day_trading/london_breakout_retest,v1,EURUSD.r,2019.11.21 10:30:00,2019.11.21 10:46:29,sell,0.89,1.10779,1.10833,-4.24,0.00,-52.30,9 655.51
day_trading/london_breakout_retest,v1,EURUSD.r,2019.11.26 11:15:00,2019.11.26 11:52:38,buy,0.62,1.10188,1.10111,-2.94,0.00,-50.68,9 604.83
day_trading/london_breakout_retest,v1,EURUSD.r,2019.11.28 10:45:00,2019.11.28 13:24:38,buy,0.53,1.10143,1.10053,-2.51,0.00,-50.21,9 554.62
day_trading/london_breakout_retest,v1,EURUSD.r,2019.12.02 13:00:00,2019.12.02 14:58:46,sell,0.64,1.10118,1.10192,-3.04,0.00,-50.40,9 504.22
day_trading/london_breakout_retest,v1,EURUSD.r,2019.12.17 11:15:00,2019.12.17 11:31:28,sell,0.93,1.11374,1.11425,-4.46,0.00,-51.89,9 452.33
day_trading/london_breakout_retest,v1,EURUSD.r,2019.12.18 11:45:00,2019.12.18 14:28:22,sell,0.56,1.11370,1.11202,-2.68,0.00,91.40,9 543.73
day_trading/london_breakout_retest,v1,EURUSD.r,2019.12.19 13:00:00,2019.12.19 13:25:39,buy,0.3,1.11441,1.11284,-1.44,0.00,-48.54,9 495.19
day_trading/london_breakout_retest,v1,EURUSD.r,2019.12.23 09:45:00,2019.12.23 13:10:55,buy,0.94,1.10835,1.10785,-4.55,0.00,-51.55,9 443.64
day_trading/london_breakout_retest,v1,EURUSD.r,2019.12.24 10:15:00,2019.12.24 12:10:17,sell,0.77,1.10849,1.10726,-3.73,0.00,90.98,9 534.62
day_trading/london_breakout_retest,v1,EURUSD.r,2019.12.31 13:00:00,2019.12.31 14:14:16,buy,0.69,1.12174,1.12312,-3.39,0.00,91.83,9 626.45
day_trading/london_breakout_retest,v1,EURUSD.r,2020.01.13 12:45:00,2020.01.13 13:06:25,sell,0.98,1.11170,1.11219,-4.73,0.00,-52.75,9 573.70
day_trading/london_breakout_retest,v1,EURUSD.r,2020.02.04 10:30:00,2020.02.04 16:36:30,sell,0.75,1.10553,1.10426,-3.53,0.00,91.72,9 665.42
day_trading/london_breakout_retest,v1,EURUSD.r,2020.02.05 10:45:00,2020.02.05 11:08:12,buy,0.53,1.10472,1.10381,-2.51,0.00,-50.74,9 614.68
day_trading/london_breakout_retest,v1,EURUSD.r,2020.02.10 10:15:00,2020.02.10 10:37:34,sell,0.81,1.09462,1.09523,-3.80,0.00,-53.21,9 561.47
day_trading/london_breakout_retest,v1,EURUSD.r,2020.02.13 10:15:00,2020.02.13 13:01:26,buy,0.59,1.08807,1.08727,-2.78,0.00,-49.98,9 511.49
day_trading/london_breakout_retest,v1,EURUSD.r,2020.02.19 11:15:00,2020.02.19 11:51:24,buy,0.7,1.08070,1.08003,-3.29,0.00,-50.19,9 461.30
day_trading/london_breakout_retest,v1,EURUSD.r,2020.02.27 10:00:00,2020.02.27 10:45:37,buy,0.38,1.09215,1.09461,-1.75,0.00,91.73,9 553.03
day_trading/london_breakout_retest,v1,EURUSD.r,2020.03.04 11:30:00,2020.03.04 11:41:21,buy,0.56,1.11653,1.11567,-2.59,0.00,-50.75,9 502.28
day_trading/london_breakout_retest,v1,EURUSD.r,2020.03.12 12:30:00,2020.03.12 14:24:28,sell,0.28,1.12580,1.12246,-1.26,0.00,92.26,9 594.54
day_trading/london_breakout_retest,v1,EURUSD.r,2020.03.19 12:00:00,2020.03.19 15:13:16,sell,0.08,1.08373,1.07259,-0.32,0.00,88.80,9 683.34
day_trading/london_breakout_retest,v1,EURUSD.r,2020.03.27 11:30:00,2020.03.27 15:38:59,sell,0.27,1.10206,1.09845,-1.15,0.00,96.32,9 779.66
day_trading/london_breakout_retest,v1,EURUSD.r,2020.03.30 14:00:00,2020.03.30 14:23:39,sell,0.54,1.10676,1.10496,-2.32,0.00,94.88,9 874.54
day_trading/london_breakout_retest,v1,EURUSD.r,2020.03.31 12:30:00,2020.03.31 14:00:39,sell,0.3,1.09769,1.09443,-1.29,0.00,96.51,9 971.05
day_trading/london_breakout_retest,v1,EURUSD.r,2020.04.06 12:30:00,2020.04.06 12:41:39,sell,0.6,1.07985,1.08067,-2.55,0.00,-51.75,9 919.30
day_trading/london_breakout_retest,v1,EURUSD.r,2020.04.14 13:30:00,2020.04.14 14:59:39,buy,0.51,1.09461,1.09653,-2.28,0.00,95.64,10 014.94
day_trading/london_breakout_retest,v1,EURUSD.r,2020.04.21 13:00:00,2020.04.21 16:46:37,sell,0.32,1.08326,1.08480,-1.41,0.00,-50.69,9 964.25
day_trading/london_breakout_retest,v1,EURUSD.r,2020.04.22 13:30:00,2020.04.22 14:14:29,buy,0.66,1.08625,1.08775,-2.93,0.00,96.07,10 060.32
day_trading/london_breakout_retest,v1,EURUSD.r,2020.04.30 11:00:00,2020.04.30 11:24:15,buy,0.43,1.08840,1.08721,-1.97,0.00,-53.14,10 007.18
day_trading/london_breakout_retest,v1,EURUSD.r,2020.05.01 10:45:00,2020.05.01 11:22:38,buy,0.52,1.09553,1.09743,-2.35,0.00,96.45,10 103.63
day_trading/london_breakout_retest,v1,EURUSD.r,2020.05.07 11:30:00,2020.05.07 12:05:34,buy,0.37,1.08013,1.07880,-1.67,0.00,-50.88,10 052.75
day_trading/london_breakout_retest,v1,EURUSD.r,2020.05.11 11:15:00,2020.05.11 16:50:40,sell,0.4,1.08276,1.08399,-1.83,0.00,-51.03,10 001.72
day_trading/london_breakout_retest,v1,EURUSD.r,2020.05.12 12:00:00,2020.05.12 13:26:05,buy,0.61,1.08202,1.08364,-2.77,0.00,96.05,10 097.77
day_trading/london_breakout_retest,v1,EURUSD.r,2020.05.13 11:30:00,2020.05.13 13:11:39,sell,0.52,1.08391,1.08488,-2.36,0.00,-52.80,10 044.97
day_trading/london_breakout_retest,v1,EURUSD.r,2020.05.18 11:45:00,2020.05.18 14:40:16,sell,0.37,1.08043,1.08179,-1.67,0.00,-51.99,9 992.98
day_trading/london_breakout_retest,v1,EURUSD.r,2020.05.20 11:45:00,2020.05.20 12:26:38,buy,0.81,1.09436,1.09561,-3.71,0.00,97.54,10 090.52
day_trading/london_breakout_retest,v1,EURUSD.r,2020.05.25 14:00:00,2020.05.25 14:55:39,sell,0.72,1.09003,1.09073,-3.30,0.00,-53.70,10 036.82
day_trading/london_breakout_retest,v1,EURUSD.r,2020.05.28 11:15:00,2020.05.28 12:17:27,sell,0.56,1.10036,1.10125,-2.59,0.00,-52.43,9 984.39
day_trading/london_breakout_retest,v1,EURUSD.r,2020.06.01 11:45:00,2020.06.01 12:22:40,buy,0.44,1.11360,1.11248,-2.07,0.00,-51.35,9 933.04
day_trading/london_breakout_retest,v1,EURUSD.r,2020.06.15 13:30:00,2020.06.15 14:46:38,sell,0.35,1.12486,1.12627,-1.67,0.00,-51.02,9 882.02
day_trading/london_breakout_retest,v1,EURUSD.r,2020.06.16 13:45:00,2020.06.16 16:57:37,sell,0.22,1.13120,1.12673,-1.07,0.00,97.27,9 979.29
day_trading/london_breakout_retest,v1,EURUSD.r,2020.06.26 11:30:00,2020.06.26 12:54:41,buy,0.62,1.12265,1.12181,-2.99,0.00,-55.07,9 924.22
day_trading/london_breakout_retest,v1,EURUSD.r,2020.07.03 13:15:00,2020.07.03 14:17:30,sell,0.32,1.12201,1.12352,-1.55,0.00,-49.87,9 874.35
day_trading/london_breakout_retest,v1,EURUSD.r,2020.07.16 12:30:00,2020.07.16 13:00:39,sell,0.6,1.13947,1.13785,-2.93,0.00,94.27,9 968.62
day_trading/london_breakout_retest,v1,EURUSD.r,2020.07.20 12:15:00,2020.07.20 13:17:05,buy,0.46,1.14588,1.14480,-2.25,0.00,-51.93,9 916.69
day_trading/london_breakout_retest,v1,EURUSD.r,2020.07.22 11:30:00,2020.07.22 12:29:03,sell,0.28,1.15169,1.15341,-1.40,0.00,-49.56,9 867.13
day_trading/london_breakout_retest,v1,EURUSD.r,2020.07.23 12:15:00,2020.07.23 13:24:37,buy,0.68,1.15907,1.15835,-3.40,0.00,-52.36,9 814.77
day_trading/london_breakout_retest,v1,EURUSD.r,2020.07.31 13:45:00,2020.07.31 14:13:36,sell,0.52,1.18555,1.18368,-2.62,0.00,94.62,9 909.39
day_trading/london_breakout_retest,v1,EURUSD.r,2020.08.06 11:00:00,2020.08.06 12:51:40,sell,0.18,1.18425,1.18692,-0.91,0.00,-48.97,9 860.42
day_trading/london_breakout_retest,v1,EURUSD.r,2020.08.07 13:15:00,2020.08.07 13:23:56,sell,0.7,1.18161,1.18231,-3.53,0.00,-52.53,9 807.89
day_trading/london_breakout_retest,v1,EURUSD.r,2020.08.17 12:30:00,2020.08.17 12:48:38,sell,0.71,1.18478,1.18547,-3.57,0.00,-52.56,9 755.33
day_trading/london_breakout_retest,v1,EURUSD.r,2020.08.27 12:00:00,2020.08.27 13:33:41,sell,0.6,1.18341,1.18180,-3.05,0.00,93.55,9 848.88
day_trading/london_breakout_retest,v1,EURUSD.r,2020.08.31 11:30:00,2020.08.31 11:48:34,sell,0.34,1.18867,1.19010,-1.75,0.00,-50.37,9 798.51
day_trading/london_breakout_retest,v1,EURUSD.r,2020.09.04 10:45:00,2020.09.04 11:51:34,sell,0.26,1.18382,1.18571,-1.32,0.00,-50.46,9 748.05
day_trading/london_breakout_retest,v1,EURUSD.r,2020.09.17 12:45:00,2020.09.17 18:00:00,buy,0.33,1.17946,1.18077,-1.69,0.00,41.54,9 789.59
day_trading/london_breakout_retest,v1,EURUSD.r,2020.09.24 13:45:00,2020.09.24 14:03:37,sell,0.4,1.16393,1.16515,-1.97,0.00,-50.77,9 738.82
day_trading/london_breakout_retest,v1,EURUSD.r,2020.09.25 11:00:00,2020.09.25 11:07:39,buy,0.5,1.16769,1.16672,-2.48,0.00,-50.98,9 687.84
day_trading/london_breakout_retest,v1,EURUSD.r,2020.09.29 14:00:00,2020.09.29 17:23:32,buy,0.24,1.16984,1.17381,-1.20,0.00,94.08,9 781.92
day_trading/london_breakout_retest,v1,EURUSD.r,2020.10.06 14:00:00,2020.10.06 14:30:38,sell,0.34,1.17779,1.17919,-1.70,0.00,-49.30,9 732.62
day_trading/london_breakout_retest,v1,EURUSD.r,2020.10.12 12:30:00,2020.10.12 16:59:40,sell,0.29,1.17989,1.18156,-1.46,0.00,-49.89,9 682.73
day_trading/london_breakout_retest,v1,EURUSD.r,2020.10.14 10:45:00,2020.10.14 10:59:40,sell,0.74,1.17349,1.17418,-3.71,0.00,-54.77,9 627.96
day_trading/london_breakout_retest,v1,EURUSD.r,2020.10.22 11:30:00,2020.10.22 11:58:40,buy,0.52,1.18513,1.18420,-2.59,0.00,-50.95,9 577.01
day_trading/london_breakout_retest,v1,EURUSD.r,2020.10.27 12:45:00,2020.10.27 14:20:30,sell,0.38,1.18074,1.18199,-1.90,0.00,-49.40,9 527.61
day_trading/london_breakout_retest,v1,EURUSD.r,2020.10.30 11:30:00,2020.10.30 15:49:41,sell,0.27,1.16691,1.16864,-1.33,0.00,-48.04,9 479.57
day_trading/london_breakout_retest,v1,EURUSD.r,2020.11.06 10:30:00,2020.11.06 11:09:05,buy,0.49,1.18396,1.18299,-2.49,0.00,-50.02,9 429.55
day_trading/london_breakout_retest,v1,EURUSD.r,2020.11.12 10:45:00,2020.11.12 11:27:38,buy,0.92,1.17889,1.17991,-4.67,0.00,89.17,9 518.72
day_trading/london_breakout_retest,v1,EURUSD.r,2020.11.17 10:00:00,2020.11.17 10:13:05,sell,0.42,1.18460,1.18574,-2.15,0.00,-50.03,9 468.69
day_trading/london_breakout_retest,v1,EURUSD.r,2020.11.20 12:00:00,2020.11.20 13:49:30,sell,0.48,1.18592,1.18690,-2.45,0.00,-49.49,9 419.20
day_trading/london_breakout_retest,v1,EURUSD.r,2020.11.23 12:15:00,2020.11.23 12:58:29,buy,0.72,1.18790,1.18920,-3.70,0.00,89.90,9 509.10
day_trading/london_breakout_retest,v1,EURUSD.r,2020.11.25 11:00:00,2020.11.25 11:21:31,buy,0.39,1.19099,1.18975,-2.01,0.00,-50.37,9 458.73
day_trading/london_breakout_retest,v1,EURUSD.r,2020.12.04 09:30:00,2020.12.04 10:01:13,buy,0.56,1.21564,1.21481,-2.91,0.00,-49.39,9 409.34
day_trading/london_breakout_retest,v1,EURUSD.r,2020.12.07 10:15:00,2020.12.07 15:11:26,sell,0.26,1.21078,1.21255,-1.35,0.00,-47.37,9 361.97
day_trading/london_breakout_retest,v1,EURUSD.r,2020.12.17 10:30:00,2020.12.17 11:16:38,buy,0.46,1.22368,1.22268,-2.45,0.00,-48.45,9 313.52
day_trading/london_breakout_retest,v1,EURUSD.r,2020.12.22 12:45:00,2020.12.22 12:49:30,sell,0.59,1.22196,1.22274,-3.12,0.00,-49.14,9 264.38
day_trading/london_breakout_retest,v1,EURUSD.r,2020.12.23 10:45:00,2020.12.23 15:02:03,buy,0.48,1.21867,1.21772,-2.54,0.00,-48.14,9 216.24
day_trading/london_breakout_retest,v1,EURUSD.r,2021.01.07 10:15:00,2021.01.07 12:28:38,sell,0.2,1.22975,1.22523,-1.09,0.00,89.31,9 305.55
day_trading/london_breakout_retest,v1,EURUSD.r,2021.01.11 11:30:00,2021.01.11 11:39:24,buy,0.71,1.21816,1.21751,-3.83,0.00,-49.98,9 255.57
day_trading/london_breakout_retest,v1,EURUSD.r,2021.01.12 12:45:00,2021.01.12 12:58:37,buy,0.7,1.21530,1.21464,-3.79,0.00,-49.99,9 205.58
day_trading/london_breakout_retest,v1,EURUSD.r,2021.01.18 12:30:00,2021.01.18 13:10:38,sell,0.4,1.20613,1.20729,-2.15,0.00,-48.55,9 157.03
day_trading/london_breakout_retest,v1,EURUSD.r,2021.01.26 10:30:00,2021.01.26 10:48:38,sell,0.54,1.21260,1.21344,-2.90,0.00,-48.26,9 108.77
day_trading/london_breakout_retest,v1,EURUSD.r,2021.01.29 13:00:00,2021.01.29 18:00:00,buy,0.26,1.21345,1.21493,-1.39,0.00,37.09,9 145.86
day_trading/london_breakout_retest,v1,EURUSD.r,2021.02.04 10:15:00,2021.02.04 10:50:39,sell,0.54,1.20082,1.19912,-2.89,0.00,88.91,9 234.77
day_trading/london_breakout_retest,v1,EURUSD.r,2021.02.09 10:00:00,2021.02.09 10:18:25,buy,0.85,1.20811,1.20755,-4.59,0.00,-52.19,9 182.58
day_trading/london_breakout_retest,v1,EURUSD.r,2021.02.10 10:30:00,2021.02.10 11:29:59,buy,0.54,1.21319,1.21233,-2.93,0.00,-49.37,9 133.21
day_trading/london_breakout_retest,v1,EURUSD.r,2021.02.11 09:30:00,2021.02.11 09:58:34,buy,0.69,1.21306,1.21240,-3.74,0.00,-49.28,9 083.93
day_trading/london_breakout_retest,v1,EURUSD.r,2021.02.15 11:00:00,2021.02.15 12:27:33,buy,0.54,1.21399,1.21316,-2.94,0.00,-47.76,9 036.17
day_trading/london_breakout_retest,v1,EURUSD.r,2021.02.22 10:30:00,2021.02.22 12:34:16,sell,0.2,1.21011,1.21230,-1.10,0.00,-44.90,8 991.27
day_trading/london_breakout_retest,v1,EURUSD.r,2021.02.26 10:45:00,2021.02.26 11:48:59,sell,0.45,1.21528,1.21328,-2.47,0.00,87.53,9 078.80
day_trading/london_breakout_retest,v1,EURUSD.r,2021.03.02 11:00:00,2021.03.02 12:22:05,sell,0.26,1.20024,1.20194,-1.41,0.00,-45.61,9 033.19
day_trading/london_breakout_retest,v1,EURUSD.r,2021.03.03 11:00:00,2021.03.03 11:34:18,sell,0.37,1.20755,1.20878,-2.03,0.00,-47.54,8 985.65
day_trading/london_breakout_retest,v1,EURUSD.r,2021.03.10 12:00:00,2021.03.10 13:26:33,buy,0.44,1.19001,1.18899,-2.37,0.00,-47.25,8 938.40
