open_time,close_time,side,lots,entry_price,exit_price,commission,swap,profit,balance_after
2018.01.29 18:02:00,2018.01.29 18:06:56,buy,0.86,1.23541,1.40471,-4.87,0.00,-103.87,9 891.88
2018.01.29 18:02:00,2018.01.29 18:15:16,buy,0.75,1.40603,1.23424,-4.25,0.00,-104.87,9 791.26
2018.01.30 18:02:00,2018.01.30 18:32:00,buy,0.54,1.41204,1.41073,-3.06,0.00,-73.80,9 717.46
2018.01.31 18:02:00,2018.01.31 18:27:40,sell,0.28,1.42292,109.284,-1.59,0.00,-99.68,9 617.78
2018.01.31 18:02:00,2018.01.31 18:32:00,sell,0.8,109.150,1.41989,0.00,0.00,84.84,9 702.62
2018.02.27 18:02:00,2018.02.27 18:32:00,sell,0.61,1.22413,1.22432,-3.34,0.00,-14.93,9 687.69
2018.02.27 18:02:00,2018.02.27 18:32:00,buy,0.75,107.540,107.450,0.00,0.00,-62.82,9 624.87
2018.03.29 18:02:00,2018.03.29 18:32:00,buy,0.63,1.22940,1.22937,-3.38,0.00,-5.27,9 617.40
2018.03.29 18:02:00,2018.03.29 18:32:00,buy,0.41,1.40227,1.40304,-2.20,0.00,29.37,9 648.97
2018.03.29 18:02:00,2018.03.29 18:32:00,buy,0.97,106.327,106.329,0.00,0.00,1.82,9 650.79
2018.04.30 18:02:00,2018.04.30 18:32:00,sell,0.56,1.37670,1.37612,-2.96,0.00,29.52,9 680.31
2018.05.29 18:02:00,2018.05.29 18:23:01,buy,0.93,1.32677,1.32574,-4.89,0.00,-100.68,9 579.63
2018.05.31 18:02:00,2018.05.31 18:32:00,sell,0.64,108.655,108.718,0.00,0.00,-37.09,9 542.54
2018.06.29 18:02:00,2018.06.29 18:32:00,sell,0.76,1.16745,1.16682,-3.93,0.00,43.95,9 583.02
2018.06.29 18:02:00,2018.06.29 18:32:00,sell,0.67,1.32006,1.31972,-3.47,0.00,19.31,9 605.80
2018.07.31 18:02:00,2018.07.31 18:10:17,sell,0.78,1.31164,1.31039,-4.06,0.00,93.44,9 699.24
2018.08.29 18:02:00,2018.08.29 18:03:38,buy,0.82,1.29824,1.29942,-4.18,0.00,92.58,9 791.82
2018.08.29 18:02:00,2018.08.29 18:32:00,sell,0.53,111.722,111.782,0.00,0.00,-28.45,9 763.37
2018.09.28 18:02:00,2018.09.28 18:16:39,sell,0.84,1.16167,1.16282,-4.25,0.00,-100.85,9 659.68
2018.09.28 18:02:00,2018.09.28 18:32:00,sell,0.56,1.30451,1.30427,-2.84,0.00,10.60,9 673.12
2018.12.31 18:02:00,2018.12.31 18:32:00,buy,0.21,1.27332,1.27531,-1.03,0.00,40.76,9 713.88
2019.01.31 18:02:00,2019.01.31 18:11:40,buy,0.71,1.14712,1.14576,-3.62,0.00,-100.18,9 613.70
2019.01.31 18:02:00,2019.01.31 18:32:00,sell,0.86,108.840,108.853,0.00,0.00,-10.27,9 603.43
2019.02.26 18:02:00,2019.02.26 18:05:28,sell,0.37,1.32378,1.32635,-1.86,0.00,-96.95,9 506.48
2019.02.28 18:02:00,2019.02.28 18:25:56,buy,1.61,111.306,111.370,0.00,0.00,92.52,9 599.00
2019.03.29 18:02:00,2019.03.29 18:03:27,sell,2.05,110.883,110.935,0.00,0.00,-96.09,9 502.91
2019.04.30 18:02:00,2019.04.30 18:32:00,buy,0.71,1.30314,1.30285,-3.50,0.00,-24.09,9 478.82
2019.05.29 18:02:00,2019.05.29 18:32:01,buy,0.51,1.26228,1.26172,-2.47,0.00,-31.03,9 447.79
2019.05.31 18:02:00,2019.05.31 18:12:40,buy,0.57,1.11391,108.644,-2.76,0.00,95.98,9 540.81
2019.05.31 18:02:00,2019.05.31 18:13:30,buy,0.61,1.25980,1.26135,-2.96,0.00,91.59,9 635.36
2019.05.31 18:02:00,2019.05.31 18:32:00,buy,1.49,108.572,1.11466,0.00,0.00,42.75,9 678.11
2019.06.28 18:02:00,2019.06.28 18:32:00,sell,1.03,107.765,107.784,0.00,0.00,-18.16,9 659.95
2019.07.29 18:02:00,2019.07.29 18:32:00,sell,0.68,108.840,108.881,0.00,0.00,-25.61,9 634.34
2019.08.30 18:02:00,2019.08.30 18:32:00,buy,0.38,1.10083,1.09994,-1.79,0.00,-35.61,9 598.73
2019.09.30 18:02:00,2019.09.30 18:11:58,buy,0.75,1.23198,1.23070,-3.54,0.00,-99.54,9 499.19
2019.11.29 18:02:00,2019.11.29 18:04:26,sell,1.24,1.10237,1.29172,-5.87,0.00,89.19,9 586.06
2019.11.29 18:02:00,2019.11.29 18:04:27,sell,0.49,1.29366,1.10161,-2.32,0.00,91.92,9 680.30
2020.01.30 18:02:00,2020.01.30 18:32:00,sell,0.82,1.31054,1.30998,-3.85,0.00,42.07,9 722.37
2020.01.31 18:02:00,2020.01.31 18:32:00,sell,0.43,1.10894,1.10853,-2.01,0.00,15.62,9 735.65
2020.01.31 18:02:00,2020.01.31 18:32:00,sell,0.5,1.31880,1.31885,-2.34,0.00,-4.84,9 733.15
2020.01.31 18:02:00,2020.01.31 18:32:00,buy,0.52,108.327,108.369,0.00,0.00,20.15,9 753.30
2020.02.27 18:02:00,2020.02.27 18:32:00,buy,0.92,1.09828,1.09804,-4.23,0.00,-26.31,9 726.99
2020.02.27 18:02:00,2020.02.27 18:32:00,sell,0.53,110.053,110.034,0.00,0.00,9.15,9 736.14
