open_time,close_time,side,lots,entry_price,exit_price,commission,swap,profit,balance_after
2018.01.02 17:30:00,2018.01.02 18:00:00,buy,0.15,1.20324,1.20447,-0.82,0.00,17.63,10 017.63
2018.01.03 17:30:00,2018.01.03 18:00:00,sell,0.15,1.20051,1.20237,-0.82,0.00,-28.72,9 988.91
2018.01.04 17:30:00,2018.01.04 18:00:00,buy,0.14,1.20821,1.20742,-0.77,0.00,-11.83,9 977.08
2018.01.05 17:30:00,2018.01.05 18:00:00,sell,0.14,1.20371,1.20362,-0.77,0.00,0.49,9 977.57
2018.01.08 17:30:00,2018.01.08 18:00:00,buy,0.14,1.19639,1.19753,-0.77,0.00,15.19,9 992.76
2018.01.09 17:30:00,2018.01.09 18:00:00,sell,0.14,1.19235,1.19298,-0.77,0.00,-9.59,9 983.17
2018.01.10 17:30:00,2018.01.10 18:00:00,buy,0.14,1.19882,1.19827,-0.77,0.00,-8.47,9 974.70
2018.01.11 17:30:00,2018.01.11 18:00:00,sell,0.14,1.20409,1.20490,-0.77,0.00,-12.11,9 962.59
2018.01.12 17:30:00,2018.01.12 18:00:00,buy,0.14,1.21364,1.21480,-0.77,0.00,15.47,9 978.06
2018.01.15 17:30:00,2018.01.15 18:00:00,buy,0.14,1.22611,1.22598,-0.78,0.00,-2.60,9 975.46
2018.01.16 17:30:00,2018.01.16 18:00:00,buy,0.14,1.22162,1.22292,-0.78,0.00,17.42,9 992.88
2018.01.17 17:30:00,2018.01.17 18:00:00,buy,0.14,1.22354,1.22426,-0.78,0.00,9.30,10 002.18
2018.01.18 17:30:00,2018.01.18 18:00:00,buy,0.15,1.22496,1.22391,-0.84,0.00,-16.59,9 985.59
2018.01.19 17:30:00,2018.01.19 18:00:00,buy,0.14,1.22404,1.22212,-0.79,0.00,-27.67,9 957.92
2018.01.22 17:30:00,2018.01.22 18:00:00,buy,0.14,1.22489,1.22535,-0.79,0.00,5.65,9 963.57
2018.01.23 17:30:00,2018.01.23 18:00:00,sell,0.14,1.22910,1.22932,-0.78,0.00,-3.86,9 959.71
2018.01.24 17:30:00,2018.01.24 18:00:00,buy,0.14,1.23889,1.23806,-0.79,0.00,-12.41,9 947.30
2018.01.25 17:30:00,2018.01.25 18:00:00,sell,0.14,1.25188,1.25040,-0.79,0.00,19.93,9 967.23
2018.01.26 17:30:00,2018.01.26 18:00:00,sell,0.14,1.24208,1.24329,-0.79,0.00,-17.73,9 949.50
2018.01.29 17:30:00,2018.01.29 18:00:00,sell,0.14,1.23679,1.23568,-0.79,0.00,14.75,9 964.25
2018.01.30 17:30:00,2018.01.30 18:00:00,sell,0.14,1.24231,1.24104,-0.79,0.00,16.99,9 981.24
2018.01.31 17:30:00,2018.01.31 18:00:00,sell,0.14,1.24617,1.24566,-0.79,0.00,6.35,9 987.59
2018.02.01 17:30:00,2018.02.01 18:00:00,buy,0.14,1.24487,1.24692,-0.79,0.00,27.91,10 015.50
2018.02.02 17:30:00,2018.02.02 18:00:00,buy,0.15,1.24237,1.24357,-0.83,0.00,17.17,10 032.67
2018.02.05 17:30:00,2018.02.05 18:00:00,buy,0.15,1.24243,1.24200,-0.83,0.00,-7.28,10 025.39
2018.02.06 17:30:00,2018.02.06 18:00:00,buy,0.15,1.23208,1.23443,-0.83,0.00,34.42,10 059.81
2018.02.07 17:30:00,2018.02.07 18:00:00,sell,0.15,1.23159,1.22931,-0.83,0.00,33.37,10 093.18
2018.02.08 17:30:00,2018.02.08 18:00:00,sell,0.15,1.22543,1.22600,-0.82,0.00,-9.37,10 083.81
2018.02.09 17:30:00,2018.02.09 18:00:00,sell,0.15,1.22393,1.22486,-0.82,0.00,-14.77,10 069.04
2018.02.12 17:30:00,2018.02.12 18:00:00,buy,0.15,1.22578,1.22770,-0.82,0.00,27.98,10 097.02
2018.02.13 17:30:00,2018.02.13 18:00:00,buy,0.15,1.23603,1.23581,-0.82,0.00,-4.12,10 092.90
2018.02.14 17:30:00,2018.02.14 18:00:00,sell,0.15,1.23603,1.24031,-0.82,0.00,-65.02,10 027.88
2018.02.15 17:30:00,2018.02.15 18:00:00,sell,0.15,1.24870,1.24775,-0.83,0.00,13.42,10 041.30
2018.02.16 17:30:00,2018.02.16 18:00:00,buy,0.15,1.24481,1.24476,-0.83,0.00,-1.58,10 039.72
2018.02.19 17:30:00,2018.02.19 18:00:00,sell,0.15,1.23844,1.23970,-0.83,0.00,-19.73,10 019.99
2018.02.20 17:30:00,2018.02.20 18:00:00,buy,0.15,1.23468,1.23409,-0.83,0.00,-9.68,10 010.31
2018.02.21 17:30:00,2018.02.21 18:00:00,sell,0.15,1.23250,1.23197,-0.82,0.00,7.13,10 017.44
2018.02.22 17:30:00,2018.02.22 18:00:00,buy,0.15,1.23451,1.23220,-0.82,0.00,-35.47,9 981.97
2018.02.23 17:30:00,2018.02.23 18:00:00,buy,0.14,1.23104,1.22997,-0.77,0.00,-15.75,9 966.22
2018.02.26 17:30:00,2018.02.26 18:00:00,buy,0.14,1.22949,1.22903,-0.77,0.00,-7.21,9 959.01
2018.02.27 17:30:00,2018.02.27 18:00:00,sell,0.14,1.22664,1.22389,-0.77,0.00,37.73,9 996.74
2018.02.28 17:30:00,2018.02.28 18:00:00,sell,0.14,1.21970,1.21962,-0.76,0.00,0.36,9 997.10
2018.03.01 17:30:00,2018.03.01 18:00:00,buy,0.14,1.21750,1.21765,-0.76,0.00,1.34,9 998.44
2018.03.02 17:30:00,2018.03.02 18:00:00,buy,0.14,1.23256,1.23094,-0.76,0.00,-23.44,9 975.00
2018.03.05 17:30:00,2018.03.05 18:00:00,buy,0.14,1.23191,1.23273,-0.76,0.00,10.72,9 985.72
2018.03.06 17:30:00,2018.03.06 18:00:00,buy,0.14,1.23990,1.23980,-0.77,0.00,-2.17,9 983.55
2018.03.07 17:30:00,2018.03.07 18:00:00,sell,0.14,1.23927,1.24030,-0.77,0.00,-15.19,9 968.36
2018.03.08 17:30:00,2018.03.08 18:00:00,sell,0.14,1.23455,1.23281,-0.76,0.00,23.60,9 991.96
2018.03.09 17:30:00,2018.03.09 18:00:00,sell,0.14,1.23222,1.23187,-0.77,0.00,4.13,9 996.09
2018.03.12 17:30:00,2018.03.12 18:00:00,buy,0.14,1.23077,1.23211,-0.77,0.00,17.99,10 014.08
2018.03.13 17:30:00,2018.03.13 18:00:00,sell,0.15,1.23597,1.23748,-0.83,0.00,-23.48,9 990.60
2018.03.14 17:30:00,2018.03.14 18:00:00,sell,0.14,1.23568,1.23631,-0.77,0.00,-9.59,9 981.01
2018.03.15 17:30:00,2018.03.15 18:00:00,buy,0.14,1.23333,1.23437,-0.77,0.00,13.79,9 994.80
2018.03.16 17:30:00,2018.03.16 18:00:00,sell,0.14,1.22874,1.22615,-0.76,0.00,35.50,10 030.30
2018.03.19 17:30:00,2018.03.19 18:00:00,sell,0.15,1.23153,1.23239,-0.81,0.00,-13.71,10 016.59
2018.03.20 17:30:00,2018.03.20 18:00:00,sell,0.15,1.22702,1.22727,-0.81,0.00,-4.56,10 012.03
2018.03.21 17:30:00,2018.03.21 18:00:00,buy,0.15,1.22862,1.22877,-0.81,0.00,1.44,10 013.47
2018.03.22 17:30:00,2018.03.22 18:00:00,buy,0.15,1.23195,1.23090,-0.81,0.00,-16.56,9 996.91
2018.03.23 17:30:00,2018.03.23 18:00:00,sell,0.14,1.23459,1.23373,-0.76,0.00,11.28,10 008.19
2018.03.26 17:30:00,2018.03.26 18:00:00,buy,0.15,1.24365,1.24416,-0.81,0.00,6.84,10 015.03
2018.03.27 17:30:00,2018.03.27 18:00:00,buy,0.15,1.23996,1.23934,-0.81,0.00,-10.11,10 004.92
2018.03.28 17:30:00,2018.03.28 18:00:00,sell,0.15,1.23429,1.23520,-0.80,0.00,-14.45,9 990.47
2018.03.29 17:30:00,2018.03.29 18:00:00,buy,0.14,1.23207,1.22985,-0.75,0.00,-31.83,9 958.64
2018.03.30 17:30:01,2018.03.30 18:00:00,buy,0.14,1.23196,1.23212,-0.75,0.00,1.49,9 960.13
2018.04.02 17:30:00,2018.04.02 18:00:00,buy,0.14,1.23287,1.23120,-0.75,0.00,-24.13,9 936.00
2018.04.03 17:30:00,2018.04.03 18:00:00,buy,0.14,1.22598,1.22730,-0.75,0.00,17.73,9 953.73
2018.04.04 17:30:00,2018.04.04 18:00:00,sell,0.14,1.23054,1.22985,-0.75,0.00,8.91,9 962.64
2018.04.05 17:30:00,2018.04.05 18:00:00,sell,0.14,1.22383,1.22293,-0.75,0.00,11.85,9 974.49
2018.04.06 17:30:00,2018.04.06 18:00:00,sell,0.14,1.22659,1.22621,-0.75,0.00,4.57,9 979.06
